product_id,title,category,price,vendor_id,image_url,created_at,_injected_defect_label,defect_type
P000475,Advanced well-modulated circuit,Toys,231.21,vendor_10,https://dummyimage.com/29x828,2025-09-21,clean,clean
P000476,Persevering logistical utilization,Home & Kitchen,167.34,vendor_10,https://dummyimage.com/363x362,2025-11-10,clean,clean
P000477,Self-enabling encompassing instruction set,Books,495.35,vendor_5,https://dummyimage.com/335x574,2026-05-10,clean,clean
P000478,Persistent leadingedge frame,Toys,415.0,vendor_9,https://placekittens.com/899/144,2026-04-10,clean,clean
P000479,Profit-focused non-volatile utilization,Toys,153.4,vendor_1,https://picsum.photos/893/413,2026-07-04,clean,clean
P000480,Extended object-oriented utilization,Beauty,59.25,vendor_7,https://picsum.photos/609/492,2025-11-24,clean,clean
P000481,Multi-channeled reciprocal software,Beauty,436.69,vendor_1,https://picsum.photos/337/795,2025-07-16,clean,clean
P000482,Devolved context-sensitive frame,Sports,483.7,vendor_10,https://dummyimage.com/163x1014,2026-05-28,clean,clean
P000483,Sharable neutral portal,Beauty,30.42,vendor_8,https://placekittens.com/867/690,2026-02-24,clean,clean
P000484,,Beauty,361.99,vendor_7,https://dummyimage.com/260x472,2025-12-21,missing_title,missing_title
P000485,Profound coherent time-frame,Home & Kitchen,20.63,vendor_2,https://placekittens.com/314/606,2026-04-20,clean,clean
P000486,Inverse intangible process improvement,Books,160.28,vendor_3,https://placekittens.com/725/828,2025-11-29,clean,clean
P000487,Ameliorated intermediate customer loyalty,Home & Kitchen,208.14,vendor_10,https://picsum.photos/76/1020,2025-11-30,clean,clean
P000488,Open-source context-sensitive time-frame,Beauty,365.06,vendor_3,https://dummyimage.com/165x25,2026-01-27,clean,clean
P000489,Down-sized client-server concept,Toys,165.9,vendor_8,https://placekittens.com/63/35,2025-10-27,clean,clean
P000490,Future-proofed clear-thinking circuit,Sports,478.56,vendor_8,https://picsum.photos/676/314,2026-04-14,clean,clean
P000491,Team-oriented client-driven time-frame,Sports,275.41,vendor_5,https://dummyimage.com/344x736,2025-11-04,clean,clean
P000492,Automated solution-oriented Graphic Interface,Home & Kitchen,478.88,vendor_5,https://picsum.photos/412/280,2026-04-20,clean,clean
P000493,Visionary needs-based project,Home & Kitchen,471.04,vendor_5,https://dummyimage.com/250x756,2025-09-03,clean,clean
P000494,Profit-focused bandwidth-monitored open architecture,Beauty,107.6,vendor_8,https://picsum.photos/706/400,2025-07-24,clean,clean
P000495,Multi-channeled background info-mediaries,Sports,282.44,vendor_5,https://picsum.photos/622/698,2025-09-07,clean,clean
P000496,Object-based bottom-line info-mediaries,Toys,339.93,vendor_7,https://dummyimage.com/951x985,2026-02-03,clean,clean
P000497,Enhanced optimal data-warehouse,Books,410.1,vendor_3,https://picsum.photos/178/249,2026-07-03,clean,clean
P000498,Switchable incremental framework,Sports,477.88,vendor_2,https://picsum.photos/716/831,2025-11-27,clean,clean
P000499,Configurable fault-tolerant structure,Books,329.71,vendor_8,https://placekittens.com/210/36,2026-02-21,clean,clean
P000500,Synergized multi-state array,Toys,139.21,vendor_9,https://placekittens.com/83/258,2026-06-04,clean,clean
P000501,Synchronized 6thgeneration open architecture,Home & Kitchen,59.07,vendor_10,https://dummyimage.com/1020x235,2026-03-25,clean,clean
P000502,Synchronized grid-enabled core,Electronics,336.57,vendor_9,https://dummyimage.com/186x354,2025-07-18,clean,clean
P000503,Automated object-oriented flexibility,Home & Kitchen,30.98,vendor_7,https://picsum.photos/825/48,2026-02-04,clean,clean
P000504,Synchronized dynamic protocol,Books,54.77,vendor_3,not_a_valid_url,2026-01-13,broken_image_url,broken_image_url
P000505,Multi-layered actuating function,Home & Kitchen,206.42,vendor_8,https://placekittens.com/393/710,2025-09-13,clean,clean
P000506,Vision-oriented scalable function,Home & Kitchen,379.18,vendor_5,https://dummyimage.com/756x1003,2025-12-05,clean,clean
P000507,Business-focused non-volatile encoding,Beauty,34.29,vendor_2,https://picsum.photos/240/102,2026-06-14,clean,clean
P000508,Ergonomic asymmetric forecast,Home & Kitchen,269.9,vendor_1,https://placekittens.com/295/698,2026-05-03,clean,clean
P000509,Adaptive bandwidth-monitored knowledgebase,Home & Kitchen,211.85,vendor_3,https://placekittens.com/539/603,2026-03-12,clean,clean
P000510,Stand-alone human-resource encoding,Electronics,498.6,vendor_7,https://picsum.photos/189/915,2026-06-19,clean,clean
P000511,Synergistic object-oriented implementation,Home & Kitchen,468.62,vendor_5,https://dummyimage.com/676x352,2026-01-31,clean,clean
P000512,Centralized multi-state Internet solution,,152.7,vendor_10,https://dummyimage.com/773x683,2026-04-20,missing_category,missing_category
P000513,Total bandwidth-monitored website,Sports,229.9,vendor_9,https://placekittens.com/41/959,2026-05-10,clean,clean
P000514,Persistent hybrid concept,Home & Kitchen,426.27,vendor_8,https://dummyimage.com/460x361,2025-10-05,clean,clean
P000515,Inverse systematic utilization,Electronics,168.69,vendor_8,https://placekittens.com/78/742,2026-06-29,clean,clean
P000516,Customizable optimal solution,Beauty,97.17,vendor_6,https://picsum.photos/1001/740,2025-08-09,clean,clean
P000517,Customer-focused clear-thinking hierarchy,Toys,338.83,vendor_4,https://dummyimage.com/309x320,2025-08-03,clean,clean
P000518,Quality-focused responsive collaboration,Beauty,449.04,vendor_7,https://placekittens.com/199/618,2026-01-04,clean,clean
P000519,Switchable interactive contingency,Electronics,203.41,vendor_2,https://dummyimage.com/148x362,2025-08-05,clean,clean
P000520,TOTAL MULTI-TASKING FUNCTIONALITIES,Home & Kitchen,241.34,vendor_4,https://placekittens.com/178/1023,2025-10-11,duplicate_title_case,clean
P000521,Switchable intermediate strategy,Home & Kitchen,226.13,vendor_5,https://placekittens.com/664/793,2026-02-24,clean,clean
P000522,,Sports,293.32,vendor_10,https://placekittens.com/718/718,2026-03-20,missing_title,missing_title
P000523,Streamlined systemic support,Sports,347.92,vendor_1,https://dummyimage.com/562x158,2025-09-25,clean,clean
P000524,Open-source user-facing utilization,Books,156.87,vendor_7,https://dummyimage.com/619x863,2026-03-04,clean,clean
P000525,Total clear-thinking strategy,Beauty,386.07,vendor_2,https://dummyimage.com/207x216,2025-11-14,clean,clean
P000526,Customizable multimedia budgetary management,Sports,186.93,vendor_4,https://picsum.photos/683/526,2026-06-02,clean,clean
P000527,Profit-focused well-modulated task-force,Home & Kitchen,241.7,vendor_8,https://dummyimage.com/798x499,2025-11-20,clean,clean
P000528,Pre-emptive tertiary open architecture,Toys,189.94,vendor_9,https://dummyimage.com/539x244,2026-03-13,clean,clean
P000529,Extended empowering benchmark,Toys,401.99,vendor_4,https://dummyimage.com/653x526,2025-08-26,clean,clean
P000530,Intuitive zero tolerance Local Area Network,Beauty,378.6,vendor_2,https://dummyimage.com/925x1022,2026-07-03,clean,clean
P000531,Team-oriented modular challenge,Toys,353.36,vendor_2,https://placekittens.com/385/599,2026-01-20,clean,clean
P000532,Streamlined cohesive Graphical User Interface,Electronics,35.57,vendor_9,https://placekittens.com/261/236,2026-02-02,clean,clean
P000533,Open-source motivating benchmark,Home & Kitchen,288.49,vendor_3,https://placekittens.com/662/723,2025-11-09,clean,clean
P000534,Switchable exuding model,Toys,223.71,vendor_4,https://placekittens.com/117/773,2026-07-04,clean,clean
P000535,Quality-focused explicit solution,Books,50.02,vendor_9,https://picsum.photos/986/336,2025-07-26,clean,clean
P000536,Multi-lateral background hierarchy,Electronics,229.45,vendor_9,https://picsum.photos/135/498,2026-01-15,clean,clean
P000537,Re-engineered real-time capacity,Toys,33.58,vendor_8,https://placekittens.com/1013/651,2025-09-20,clean,clean
P000538,Expanded mobile emulation,Sports,363.02,vendor_7,https://placekittens.com/146/419,2026-02-17,clean,clean
P000539,INNOVATIVE SECONDARY OPEN ARCHITECTURE,Electronics,374.17,vendor_10,https://placekittens.com/430/424,2026-05-06,duplicate_title_case,clean
P000540,Visionary optimizing framework,Sports,351.69,vendor_9,https://placekittens.com/512/941,2025-08-05,clean,clean
P000541,TOTAL LEADINGEDGE ARRAY,Electronics,493.14,vendor_8,https://placekittens.com/546/29,2026-02-28,duplicate_title_case,clean
P000542,Persevering disintermediate protocol,Home & Kitchen,385.64,vendor_7,https://dummyimage.com/180x929,2026-06-05,clean,clean
P000543,Pre-emptive analyzing product,Books,227.03,vendor_7,https://dummyimage.com/61x551,2025-11-01,clean,clean
P000544,Expanded object-oriented synergy,,482.25,vendor_9,https://dummyimage.com/572x860,2026-05-26,missing_category,missing_category
P000545,Front-line national website,Electronics,93.34,vendor_9,https://placekittens.com/763/172,2026-01-07,clean,clean
P000546,Operative mission-critical secured line,Home & Kitchen,365.29,vendor_4,https://picsum.photos/702/309,2026-03-06,clean,clean
P000547,Fully-configurable responsive focus group,Electronics,489.35,vendor_8,https://dummyimage.com/835x1010,2026-05-24,clean,clean
P000548,Assimilated non-volatile Graphic Interface,Toys,214.94,vendor_7,https://dummyimage.com/285x1008,2026-05-12,clean,clean
P000549,Diverse demand-driven implementation,Home & Kitchen,233.01,vendor_3,https://dummyimage.com/685x545,2026-03-11,clean,clean
P000550,Optional global secured line,Beauty,383.92,vendor_1,https://picsum.photos/512/1012,2026-04-18,clean,clean
P000551,Optional mobile time-frame,Books,309.39,vendor_1,https://dummyimage.com/972x757,2025-08-29,clean,clean
P000552,Reactive non-volatile frame,Electronics,54.94,vendor_1,https://picsum.photos/1006/513,2025-08-29,clean,clean
P000553,Multi-channeled methodical monitoring,Beauty,353.13,vendor_1,https://placekittens.com/716/718,2026-01-18,clean,clean
P000554,Object-based optimizing intranet,Electronics,204.12,vendor_4,https://dummyimage.com/203x90,2025-10-30,clean,clean
P000555,Virtual even-keeled toolset,Electronics,74.37,vendor_5,https://picsum.photos/772/973,2026-03-20,clean,clean
P000556,Synergized secondary matrices,Beauty,290.17,vendor_10,https://dummyimage.com/646x911,2025-11-14,clean,clean
P000557,Operative mobile installation,Beauty,410.1,vendor_4,https://placekittens.com/71/694,2025-12-06,clean,clean
P000558,Cross-group bottom-line archive,Home & Kitchen,492.92,vendor_9,https://picsum.photos/210/774,2025-08-27,clean,clean
P000559,Assimilated executive interface,Sports,141.2,vendor_9,https://placekittens.com/123/619,2026-04-04,clean,clean
P000560,Exclusive fault-tolerant productivity,Beauty,456.23,vendor_7,https://dummyimage.com/742x518,2025-07-25,clean,clean
P000561,Focused even-keeled application,Electronics,486.28,vendor_7,https://picsum.photos/936/235,2026-04-04,clean,clean
P000562,SYNERGISTIC 5THGENERATION BUDGETARY MANAGEMENT,Sports,349.67,vendor_7,https://placekittens.com/888/911,2026-06-19,duplicate_title_case,clean
P000563,Ergonomic asymmetric leverage,Home & Kitchen,378.44,vendor_8,https://dummyimage.com/748x23,2025-11-14,clean,clean
P000564,Exclusive regional task-force,Home & Kitchen,153.86,vendor_3,https://picsum.photos/166/924,2026-03-30,clean,clean
P000565,Networked asymmetric superstructure,Electronics,283.38,vendor_7,https://picsum.photos/425/701,2025-07-25,clean,clean
P000566,Organized executive intranet,Home & Kitchen,197.27,vendor_5,https://placekittens.com/867/429,2025-07-21,clean,clean
P000567,Function-based heuristic standardization,Beauty,44.14,vendor_8,https://picsum.photos/899/97,2026-02-14,clean,clean
P000568,CLONED ZERO TOLERANCE SOFTWARE,Electronics,270.14,vendor_4,https://placekittens.com/216/943,2026-01-30,duplicate_title_case,clean
P000569,Inverse actuating pricing structure,Beauty,304.46,vendor_1,https://picsum.photos/742/802,2026-04-28,clean,clean
P000570,Customer-focused transitional approach,Home & Kitchen,403.3,vendor_10,https://dummyimage.com/895x570,2026-06-16,clean,clean
P000571,Upgradable value-added info-mediaries,Toys,112.42,vendor_4,https://placekittens.com/302/808,2026-03-16,clean,clean
P000572,Front-line 4thgeneration capability,Sports,155.08,vendor_1,https://picsum.photos/238/996,2025-07-28,clean,clean
P000573,Stand-alone solution-oriented artificial intelligence,Home & Kitchen,481.23,vendor_2,https://placekittens.com/411/281,2026-05-17,clean,clean
P000574,Face-to-face executive leverage,Books,457.65,vendor_10,https://placekittens.com/746/109,2025-08-19,clean,clean
P000575,Self-enabling optimizing leverage,Books,457.99,vendor_9,https://picsum.photos/822/891,2025-07-19,clean,clean
P000576,Managed secondary definition,Sports,193.43,vendor_9,https://picsum.photos/643/131,2026-05-04,clean,clean
P000577,Centralized national archive,Sports,134.47,vendor_9,https://placekittens.com/202/5,2025-10-10,clean,clean
P000578,Assimilated content-based leverage,Books,53.81,vendor_8,https://dummyimage.com/300x455,2026-07-05,clean,clean
P000579,Cross-group well-modulated workforce,Sports,457.59,vendor_6,https://dummyimage.com/708x888,2026-04-11,clean,clean
P000580,Multi-layered demand-driven knowledgebase,Electronics,283.45,vendor_4,https://picsum.photos/339/123,2026-03-13,clean,clean
P000581,Stand-alone bottom-line flexibility,Electronics,134.08,vendor_10,https://dummyimage.com/366x316,2026-01-20,clean,clean
P000582,Realigned discrete database,Books,151.12,vendor_4,https://placekittens.com/769/674,2026-04-22,clean,clean
P000583,Multi-tiered grid-enabled archive,Books,287.05,vendor_4,https://picsum.photos/1010/235,2025-08-05,clean,clean
P000584,Profound impactful architecture,Beauty,472.01,vendor_6,https://dummyimage.com/538x312,2025-11-20,clean,clean
P000585,Total zero administration hardware,Books,483.42,vendor_8,https://placekittens.com/1010/746,2026-04-22,clean,clean
P000586,Ergonomic solution-oriented collaboration,Beauty,398.51,vendor_3,not_a_valid_url,2026-03-09,broken_image_url,broken_image_url
P000587,Operative contextually-based concept,Books,96.1,vendor_9,https://dummyimage.com/660x262,2025-11-09,clean,clean
P000588,Horizontal full-range open architecture,Electronics,264.35,vendor_2,https://placekittens.com/499/423,2026-05-08,clean,clean
P000589,Down-sized multi-tasking groupware,Beauty,29.01,vendor_1,https://picsum.photos/486/309,2025-09-05,clean,clean
P000590,Re-contextualized uniform project,Beauty,119.56,vendor_3,not_a_valid_url,2026-05-19,broken_image_url,broken_image_url
P000591,Horizontal intangible solution,Books,189.73,vendor_10,https://placekittens.com/327/429,2025-10-05,clean,clean
P000592,Optional global standardization,Toys,456.81,vendor_8,not_a_valid_url,2026-04-25,broken_image_url,broken_image_url
P000593,Phased attitude-oriented encryption,Toys,208.61,vendor_1,https://picsum.photos/576/252,2025-08-01,clean,clean
P000594,,Sports,270.19,vendor_5,https://placekittens.com/43/410,2025-09-08,missing_title,missing_title
P000595,Upgradable clear-thinking superstructure,Beauty,,vendor_3,https://picsum.photos/144/113,2026-04-06,missing_price,missing_price
P000596,Extended even-keeled application,Toys,78.7,vendor_4,https://picsum.photos/699/910,2025-07-19,clean,clean
P000597,Progressive 3rdgeneration methodology,Sports,408.53,vendor_5,https://dummyimage.com/139x638,2026-01-11,clean,clean
P000598,User-centric 6thgeneration emulation,Electronics,189.66,vendor_7,https://picsum.photos/733/46,2026-05-25,clean,clean
P000599,Reactive mission-critical neural-net,Home & Kitchen,495.17,vendor_4,https://placekittens.com/284/957,2025-09-03,clean,clean
P000600,OPEN-SOURCE EVEN-KEELED TOOLSET,Electronics,328.6,vendor_1,https://dummyimage.com/501x62,2025-12-13,duplicate_title_case,clean
P000601,Synergistic regional info-mediaries,Books,278.59,vendor_1,https://placekittens.com/120/348,2026-07-05,clean,clean
P000602,Business-focused bandwidth-monitored service-desk,Beauty,89.83,vendor_8,https://dummyimage.com/40x231,2025-10-03,clean,clean
P000603,Ameliorated composite matrices,Beauty,393.27,vendor_10,https://placekittens.com/348/876,2025-12-04,clean,clean
P000604,Universal executive software,Electronics,447.92,vendor_1,https://dummyimage.com/355x235,2025-08-29,clean,clean
P000605,Triple-buffered 5thgeneration time-frame,Beauty,444.34,vendor_8,https://dummyimage.com/564x292,2025-12-31,clean,clean
P000606,Centralized responsive moderator,Electronics,343.79,vendor_5,https://placekittens.com/289/328,2025-11-16,clean,clean
P000607,Configurable reciprocal frame,Toys,330.76,vendor_3,https://placekittens.com/720/25,2026-06-11,clean,clean
P000608,Synergistic contextually-based artificial intelligence,Sports,12.75,vendor_4,https://picsum.photos/290/985,2025-11-28,clean,clean
P000609,Persevering systemic capacity,Beauty,411.35,vendor_2,https://placekittens.com/704/286,2026-07-08,clean,clean
P000610,Re-contextualized bandwidth-monitored projection,Toys,124.03,vendor_7,https://placekittens.com/512/747,2026-03-04,clean,clean
P000611,Streamlined fresh-thinking projection,Toys,169.21,vendor_3,https://dummyimage.com/137x250,2026-02-17,clean,clean
P000612,Expanded tertiary customer loyalty,Beauty,363.46,vendor_9,https://dummyimage.com/359x941,2025-12-06,clean,clean
P000613,Diverse intermediate standardization,Sports,31.58,vendor_7,https://placekittens.com/225/100,2026-04-24,clean,clean
P000614,Open-source object-oriented initiative,Electronics,173.59,vendor_10,https://placekittens.com/86/543,2025-08-22,clean,clean
P000615,Reactive grid-enabled knowledge user,,484.62,vendor_6,https://dummyimage.com/407x494,2025-11-30,missing_category,missing_category
P000616,Seamless intangible support,Books,247.85,vendor_6,https://placekittens.com/823/635,2026-04-04,clean,clean
P000617,Vision-oriented high-level portal,Books,218.76,vendor_10,https://dummyimage.com/433x1016,2025-09-13,clean,clean
P000618,Multi-lateral encompassing task-force,Electronics,387.22,vendor_5,https://dummyimage.com/127x656,2026-02-14,clean,clean
P000619,De-engineered needs-based solution,Beauty,41.39,vendor_5,https://dummyimage.com/683x911,2026-05-01,clean,clean
P000620,Vision-oriented zero-defect productivity,Beauty,393.03,vendor_3,https://placekittens.com/617/663,2025-09-21,clean,clean
P000621,Devolved content-based portal,,183.55,vendor_2,https://dummyimage.com/663x803,2026-06-08,missing_category,missing_category
P000622,Reactive actuating synergy,Books,,vendor_5,https://dummyimage.com/660x724,2026-02-18,missing_price,missing_price
P000623,Fully-configurable logistical system engine,Home & Kitchen,218.33,vendor_9,https://dummyimage.com/171x799,2025-09-25,clean,clean
P000624,Inverse mission-critical project,Books,56.13,vendor_2,https://placekittens.com/428/53,2025-11-24,clean,clean
P000625,Multi-tiered 24hour data-warehouse,Electronics,300.48,vendor_6,https://dummyimage.com/217x161,2026-06-08,clean,clean
P000626,Reactive upward-trending project,Electronics,149.46,vendor_7,https://dummyimage.com/706x20,2026-05-17,clean,clean
P000627,Reduced dynamic moderator,Beauty,451.06,vendor_4,https://dummyimage.com/579x428,2025-11-22,clean,clean
P000628,Customer-focused multimedia data-warehouse,,344.23,vendor_3,https://dummyimage.com/394x496,2025-07-30,missing_category,missing_category
P000629,Integrated multi-state architecture,Sports,249.1,vendor_2,https://placekittens.com/304/416,2026-03-09,clean,clean
P000630,Front-line eco-centric success,Sports,213.45,vendor_8,https://picsum.photos/492/815,2025-08-28,clean,clean
P000631,Adaptive bifurcated architecture,Sports,129.59,vendor_4,https://placekittens.com/502/492,2025-08-07,clean,clean
P000632,Profit-focused asynchronous strategy,Books,298.93,vendor_4,https://dummyimage.com/124x66,2026-04-20,clean,clean
P000633,Secured well-modulated application,Home & Kitchen,155.81,vendor_7,https://placekittens.com/734/444,2026-01-02,clean,clean
P000634,Customer-focused asynchronous policy,Toys,193.05,vendor_6,https://dummyimage.com/854x439,2025-07-23,clean,clean
P000635,Quality-focused eco-centric info-mediaries,,408.66,vendor_10,https://dummyimage.com/743x865,2025-08-23,missing_category,missing_category
P000636,Decentralized zero tolerance matrix,Toys,473.9,vendor_4,https://picsum.photos/661/548,2025-10-05,clean,clean
P000637,Triple-buffered content-based challenge,Home & Kitchen,482.46,vendor_6,https://placekittens.com/190/739,2026-01-16,clean,clean
P000638,Down-sized solution-oriented Local Area Network,Beauty,318.29,vendor_10,https://placekittens.com/216/542,2026-06-21,clean,clean
P000639,Fully-configurable neutral website,Sports,191.15,vendor_7,https://placekittens.com/402/254,2026-06-27,clean,clean
P000640,Inverse zero-defect info-mediaries,Toys,103.9,vendor_9,https://picsum.photos/433/378,2026-01-19,clean,clean
P000641,Future-proofed zero-defect time-frame,Toys,18.32,vendor_8,https://placekittens.com/306/1001,2026-06-13,clean,clean
P000642,User-centric fault-tolerant Graphical User Interface,Home & Kitchen,222.04,vendor_5,https://dummyimage.com/852x416,2026-04-23,clean,clean
P000643,Configurable composite info-mediaries,Electronics,410.39,vendor_7,https://picsum.photos/936/701,2026-03-08,clean,clean
P000644,Synergistic fault-tolerant migration,Home & Kitchen,318.5,vendor_4,https://placekittens.com/232/951,2026-04-27,clean,clean
P000645,Stand-alone interactive Local Area Network,Home & Kitchen,359.04,vendor_7,not_a_valid_url,2025-11-03,broken_image_url,broken_image_url
P000646,Multi-channeled interactive complexity,Books,293.21,vendor_9,https://picsum.photos/436/484,2025-12-02,clean,clean
P000647,Sharable radical orchestration,Beauty,212.06,vendor_1,https://placekittens.com/271/508,2026-02-17,clean,clean
P000648,Multi-layered asynchronous standardization,Sports,352.31,vendor_9,https://dummyimage.com/245x866,2026-02-01,clean,clean
P000649,Focused explicit moratorium,Electronics,59.14,vendor_4,https://placekittens.com/712/711,2025-11-01,clean,clean
P000650,,Sports,87.34,vendor_10,https://picsum.photos/659/422,2025-09-13,missing_title,missing_title
P000651,Balanced value-added solution,Beauty,325.14,vendor_6,https://placekittens.com/956/951,2025-12-02,clean,clean
P000652,Managed coherent approach,Books,57.44,vendor_2,https://placekittens.com/986/1019,2025-12-08,clean,clean
P000653,Public-key modular archive,Toys,374.69,vendor_9,https://dummyimage.com/150x616,2025-12-14,clean,clean
P000654,Customer-focused exuding leverage,Toys,114.41,vendor_6,https://placekittens.com/240/784,2025-08-24,clean,clean
P000655,Customizable mission-critical emulation,Beauty,296.35,vendor_9,https://placekittens.com/336/729,2026-05-30,clean,clean
P000656,Quality-focused context-sensitive migration,Electronics,243.97,vendor_5,https://placekittens.com/653/32,2026-03-20,clean,clean
P000657,Organized national firmware,Electronics,62.45,vendor_3,https://dummyimage.com/1020x322,2025-12-05,clean,clean
P000658,Fundamental secondary initiative,Sports,230.39,vendor_4,https://picsum.photos/75/763,2025-11-07,clean,clean
P000659,Multi-lateral bottom-line extranet,Sports,240.7,vendor_8,https://dummyimage.com/677x37,2026-01-22,clean,clean
P000660,,Books,162.86,vendor_5,https://placekittens.com/741/849,2026-07-02,missing_title,missing_title
P000661,Up-sized solution-oriented capability,Electronics,16.18,vendor_6,https://picsum.photos/989/45,2026-04-15,clean,clean
P000662,Mandatory hybrid core,Beauty,401.02,vendor_4,https://dummyimage.com/476x35,2025-08-17,clean,clean
P000663,Pre-emptive optimal methodology,Toys,84.27,vendor_9,https://placekittens.com/425/664,2025-10-14,clean,clean
P000664,Profit-focused 5thgeneration help-desk,Books,119.77,vendor_7,https://picsum.photos/520/501,2026-06-20,clean,clean
P000665,Open-architected interactive functionalities,Home & Kitchen,322.04,vendor_7,https://picsum.photos/613/392,2025-12-04,clean,clean
P000666,Profit-focused homogeneous capability,Beauty,308.98,vendor_4,https://picsum.photos/391/443,2026-01-04,clean,clean
P000667,Enhanced directional extranet,Books,197.47,vendor_4,https://placekittens.com/621/967,2026-06-02,clean,clean
P000668,Function-based needs-based forecast,Beauty,405.32,vendor_2,https://dummyimage.com/108x1014,2025-12-08,clean,clean
P000669,Self-enabling full-range time-frame,Toys,97.55,vendor_6,https://dummyimage.com/374x620,2025-11-27,clean,clean
P000670,Distributed static hierarchy,Electronics,134.86,vendor_8,https://dummyimage.com/610x183,2025-07-27,clean,clean
P000671,Profound neutral matrix,Beauty,160.14,vendor_7,https://picsum.photos/909/794,2026-01-28,clean,clean
P000672,Persistent hybrid archive,Toys,61.54,vendor_6,https://picsum.photos/78/871,2026-01-23,clean,clean
P000673,Monitored attitude-oriented firmware,Toys,90.4,vendor_5,https://dummyimage.com/739x683,2025-08-20,clean,clean
P000674,Adaptive fault-tolerant parallelism,Toys,46.95,vendor_3,https://placekittens.com/824/704,2025-07-29,clean,clean
P000675,Polarized motivating hierarchy,Home & Kitchen,156.16,vendor_3,https://placekittens.com/76/871,2026-03-08,clean,clean
P000676,Right-sized national projection,Home & Kitchen,257.86,vendor_7,https://dummyimage.com/646x393,2025-12-10,clean,clean
P000677,Reactive transitional productivity,Toys,194.94,vendor_3,https://placekittens.com/296/994,2025-10-27,clean,clean
P000678,Managed content-based application,Toys,348.25,vendor_3,https://placekittens.com/883/902,2026-05-07,clean,clean
P000679,Devolved empowering framework,Books,147.97,vendor_3,https://picsum.photos/23/82,2026-07-07,clean,clean
P000680,Digitized maximized strategy,Books,311.61,vendor_6,https://placekittens.com/779/70,2025-08-05,clean,clean
P000681,Intuitive exuding hardware,Books,72.58,vendor_7,https://dummyimage.com/48x11,2025-09-03,clean,clean
P000682,Progressive heuristic task-force,Toys,328.27,vendor_7,https://picsum.photos/287/905,2026-02-08,clean,clean
P000683,Team-oriented secondary open system,Books,356.52,vendor_8,https://placekittens.com/748/193,2026-05-04,clean,clean
P000684,Reverse-engineered stable paradigm,Electronics,284.87,vendor_4,https://picsum.photos/150/744,2025-12-08,clean,clean
P000685,Triple-buffered holistic task-force,Sports,116.3,vendor_5,https://picsum.photos/903/248,2026-04-15,clean,clean
P000686,Profit-focused national matrices,Books,285.0,vendor_8,https://placekittens.com/850/553,2026-07-13,clean,clean
P000687,Robust multi-state approach,Electronics,288.49,vendor_5,https://placekittens.com/51/715,2026-03-22,clean,clean
P000688,Managed content-based application,Sports,273.31,vendor_1,https://placekittens.com/632/413,2026-05-16,clean,clean
P000689,,Books,275.44,vendor_7,https://dummyimage.com/399x132,2026-05-30,missing_title,missing_title
P000690,Vision-oriented client-driven neural-net,Home & Kitchen,152.37,vendor_1,https://placekittens.com/869/903,2026-04-14,clean,clean
P000691,Pre-emptive bifurcated analyzer,Sports,431.79,vendor_2,https://dummyimage.com/518x427,2025-10-12,clean,clean
P000692,Reduced optimizing monitoring,Electronics,388.94,vendor_4,https://picsum.photos/945/749,2026-04-03,clean,clean
P000693,Visionary multi-state intranet,Beauty,296.02,vendor_6,https://dummyimage.com/999x775,2026-05-25,clean,clean
P000694,Reactive responsive success,Toys,318.22,vendor_3,https://picsum.photos/370/149,2026-05-26,clean,clean
P000695,Compatible tangible benchmark,Home & Kitchen,407.7,vendor_1,https://picsum.photos/810/389,2025-10-04,clean,clean
P000696,Focused motivating knowledgebase,Toys,144.14,vendor_9,https://picsum.photos/885/427,2025-12-21,clean,clean
P000697,Multi-lateral optimal workforce,Beauty,149.85,vendor_10,https://dummyimage.com/383x794,2026-02-21,clean,clean
P000698,DIGITIZED INCREMENTAL LOCAL AREA NETWORK,Toys,492.82,vendor_2,https://dummyimage.com/355x290,2025-09-29,duplicate_title_case,clean
P000699,Seamless 24hour throughput,Electronics,496.28,vendor_3,https://picsum.photos/421/373,2026-03-01,clean,clean
P000700,Fundamental optimizing firmware,Home & Kitchen,128.59,vendor_6,https://placekittens.com/190/310,2025-10-25,clean,clean
P000701,Automated exuding framework,Beauty,199.39,vendor_3,https://dummyimage.com/288x1,2025-08-26,clean,clean
P000702,Advanced impactful policy,Sports,315.77,vendor_7,https://picsum.photos/132/536,2025-11-17,clean,clean
P000703,Quality-focused leadingedge adapter,Beauty,398.33,vendor_2,https://dummyimage.com/100x55,2026-05-29,clean,clean
P000704,Adaptive uniform alliance,Beauty,142.72,vendor_6,https://dummyimage.com/564x620,2025-11-02,clean,clean
P000705,Centralized uniform infrastructure,Books,167.01,vendor_1,https://dummyimage.com/803x198,2025-08-31,clean,clean
P000706,Switchable background conglomeration,Beauty,51.11,vendor_8,https://dummyimage.com/588x177,2026-04-11,clean,clean
P000707,Face-to-face upward-trending paradigm,Beauty,182.32,vendor_2,https://placekittens.com/431/728,2026-03-20,clean,clean
P000708,Persevering executive instruction set,Books,112.83,vendor_7,https://picsum.photos/953/926,2026-06-03,clean,clean
P000709,Realigned next generation migration,Books,137.93,vendor_5,https://dummyimage.com/520x65,2025-12-15,clean,clean
P000710,Versatile eco-centric customer loyalty,Toys,69.64,vendor_8,https://picsum.photos/546/9,2026-05-02,clean,clean
